F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Alphabet
1.055,1.905,0.88,0.884,0.474,2.739,1,0.503,0.507,1.95,1.055,1.905,0.88,0.884,0.474,2.739,1,0.503,0.507,1.95,113.864,T
1.063,1.902,0.887,0.897,0.46,2.761,0.987,0.505,0.495,2,1.063,1.902,0.887,0.897,0.46,2.761,0.987,0.505,0.495,2,105.361,T
1.076,1.909,0.889,0.895,0.483,2.665,0.95,0.473,0.486,1.923,1.076,1.909,0.889,0.895,0.483,2.665,0.95,0.473,0.486,1.923,106.066,T
1.061,1.904,0.884,0.89,0.458,2.786,1.022,0.496,0.535,2.005,1.061,1.904,0.884,0.89,0.458,2.786,1.022,0.496,0.535,2.005,110.309,T
1.051,1.909,0.893,0.907,0.457,2.79,1.03,0.514,0.525,2.022,1.051,1.909,0.893,0.907,0.457,2.79,1.03,0.514,0.525,2.022,105.38,T
1.056,1.94,0.896,0.902,0.467,2.799,1.003,0.518,0.493,2.047,1.056,1.94,0.896,0.902,0.467,2.799,1.003,0.518,0.493,2.047,106.775,T
1.06,1.907,0.892,0.906,0.477,2.677,0.977,0.474,0.512,1.936,1.06,1.907,0.892,0.906,0.477,2.677,0.977,0.474,0.512,1.936,102.533,T
1.074,1.926,0.882,0.897,0.494,2.647,0.984,0.503,0.493,1.904,1.074,1.926,0.882,0.897,0.494,2.647,0.984,0.503,0.493,1.904,105.361,T
1.074,1.921,0.88,0.888,0.502,2.611,0.983,0.506,0.486,1.861,1.074,1.921,0.88,0.888,0.502,2.611,0.983,0.506,0.486,1.861,99.725,T
1.082,1.918,0.893,0.903,0.494,2.614,0.972,0.49,0.49,1.887,1.082,1.918,0.893,0.903,0.494,2.614,0.972,0.49,0.49,1.887,98.995,T
1.083,1.934,0.898,0.902,0.503,2.634,0.971,0.517,0.46,1.891,1.083,1.934,0.898,0.902,0.503,2.634,0.971,0.517,0.46,1.891,108.904,T
1.057,1.91,0.888,0.893,0.493,2.667,0.997,0.511,0.493,1.884,1.057,1.91,0.888,0.893,0.493,2.667,0.997,0.511,0.493,1.884,101.139,T
1.068,1.914,0.886,0.894,0.49,2.676,0.994,0.505,0.498,1.902,1.068,1.914,0.886,0.894,0.49,2.676,0.994,0.505,0.498,1.902,103.947,T
1.079,1.897,0.895,0.907,0.489,2.598,0.96,0.49,0.48,1.869,1.079,1.897,0.895,0.907,0.489,2.598,0.96,0.49,0.48,1.869,99.005,T
1.062,1.898,0.874,0.884,0.505,2.575,0.972,0.493,0.491,1.81,1.062,1.898,0.874,0.884,0.505,2.575,0.972,0.493,0.491,1.81,100.409,T
1.078,1.897,0.882,0.881,0.491,2.634,0.987,0.494,0.5,1.859,1.078,1.897,0.882,0.881,0.491,2.634,0.987,0.494,0.5,1.859,96.876,T
1.104,1.933,0.884,0.882,0.538,2.497,0.947,0.474,0.478,1.761,1.104,1.933,0.884,0.882,0.538,2.497,0.947,0.474,0.478,1.761,108.245,T
1.085,1.934,0.886,0.881,0.497,2.662,0.96,0.486,0.481,1.913,1.085,1.934,0.886,0.881,0.497,2.662,0.96,0.486,0.481,1.913,99.247,T
1.092,1.916,0.876,0.886,0.502,2.567,0.953,0.505,0.463,1.847,1.092,1.916,0.876,0.886,0.502,2.567,0.953,0.505,0.463,1.847,97.673,T
1.088,1.904,0.886,0.891,0.498,2.567,0.942,0.479,0.472,1.845,1.088,1.904,0.886,0.891,0.498,2.567,0.942,0.479,0.472,1.845,104.005,T
1.139,1.955,0.896,0.91,0.557,2.39,0.875,0.452,0.43,1.742,1.139,1.955,0.896,0.91,0.557,2.39,0.875,0.452,0.43,1.742,93.509,T
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,U
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,U
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,U
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,U
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,U
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,U
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,U
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,U
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,U
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,U
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,U
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,U
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,U
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,U
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,U
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,U
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,U
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,U
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,U
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,U
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,U
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,V
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,V
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,V
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,V
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,V
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,V
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,V
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,V
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,V
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,V
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,V
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,V
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,V
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,V
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,V
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,V
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,V
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,V
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,V
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,V
1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,1.612,1.912,0.849,0.833,1.091,1.03,0.246,0.104,0.16,0.837,293.736,V
43.904,59.775,4.773,15.766,53.255,1.003,0.278,0.219,0.071,1.117,43.904,59.775,4.773,15.766,53.255,1.003,0.278,0.219,0.071,1.117,19.026,W
96.512,125.3,8.276,28.302,113.748,1.003,0.244,0.192,0.065,1.106,96.512,125.3,8.276,28.302,113.748,1.003,0.244,0.192,0.065,1.106,17.117,W
33.242,43.966,3.132,10.689,40.078,1,0.272,0.212,0.07,1.121,33.242,43.966,3.132,10.689,40.078,1,0.272,0.212,0.07,1.121,22.091,W
37.673,49.918,3.971,11.767,45.467,1.015,0.25,0.191,0.07,1.112,37.673,49.918,3.971,11.767,45.467,1.015,0.25,0.191,0.07,1.112,20.224,W
45.52,60.312,3.902,14.391,54.083,1.007,0.271,0.21,0.068,1.133,45.52,60.312,3.902,14.391,54.083,1.007,0.271,0.21,0.068,1.133,19.105,W
32.992,44.564,3.473,11.417,39.823,1.007,0.287,0.223,0.074,1.14,32.992,44.564,3.473,11.417,39.823,1.007,0.287,0.223,0.074,1.14,21.213,W
14.766,18.929,1.091,4.139,17.287,1.001,0.284,0.23,0.062,1.151,14.766,18.929,1.091,4.139,17.287,1.001,0.284,0.23,0.062,1.151,22.204,W
49.301,64.106,3.808,13.314,57.421,1.032,0.246,0.18,0.075,1.132,49.301,64.106,3.808,13.314,57.421,1.032,0.246,0.18,0.075,1.132,24.021,W
31.168,41.037,2.608,9.823,37.211,1.005,0.281,0.218,0.073,1.129,31.168,41.037,2.608,9.823,37.211,1.005,0.281,0.218,0.073,1.129,22.023,W
26.939,36.048,2.828,9.192,32.636,1.004,0.295,0.228,0.08,1.135,26.939,36.048,2.828,9.192,32.636,1.004,0.295,0.228,0.08,1.135,22.023,W
12.188,15.56,0.978,3.246,14.199,1.011,0.282,0.235,0.055,1.164,12.188,15.56,0.978,3.246,14.199,1.011,0.282,0.235,0.055,1.164,20.1,W
16.854,22.597,1.844,5.233,20.446,1.034,0.271,0.206,0.074,1.153,16.854,22.597,1.844,5.233,20.446,1.034,0.271,0.206,0.074,1.153,23.087,W
13.681,17.684,1.331,3.795,16.152,1.016,0.269,0.221,0.06,1.157,13.681,17.684,1.331,3.795,16.152,1.016,0.269,0.221,0.06,1.157,18.028,W
13.584,18.099,1.554,3.882,16.439,1.051,0.239,0.192,0.056,1.157,13.584,18.099,1.554,3.882,16.439,1.051,0.239,0.192,0.056,1.157,22,W
10.647,13.324,0.922,2.552,12.408,1.017,0.259,0.21,0.054,1.153,10.647,13.324,0.922,2.552,12.408,1.017,0.259,0.21,0.054,1.153,22.091,W
16.56,21.898,1.974,4.973,20.204,1.03,0.24,0.188,0.063,1.126,16.56,21.898,1.974,4.973,20.204,1.03,0.24,0.188,0.063,1.126,21.024,W
9.361,12.08,1.131,2.74,11.275,1.005,0.272,0.225,0.053,1.158,9.361,12.08,1.131,2.74,11.275,1.005,0.272,0.225,0.053,1.158,20.025,W
12.905,16.475,1.29,3.339,15.118,1.021,0.249,0.199,0.059,1.156,12.905,16.475,1.29,3.339,15.118,1.021,0.249,0.199,0.059,1.156,20.1,W
9.953,12.856,1.348,2.714,11.986,1.029,0.241,0.192,0.061,1.153,9.953,12.856,1.348,2.714,11.986,1.029,0.241,0.192,0.061,1.153,21.024,W
10.153,13.177,1.182,2.789,12.173,1.03,0.247,0.213,0.041,1.162,10.153,13.177,1.182,2.789,12.173,1.03,0.247,0.213,0.041,1.162,21.024,W
11.068,14.171,1.258,3.222,13.438,1.006,0.258,0.199,0.063,1.127,11.068,14.171,1.258,3.222,13.438,1.006,0.258,0.199,0.063,1.127,17.263,W
1.435,3.889,0.666,0.112,1.345,2.808,0.686,0.468,0.338,2.48,1.435,3.889,0.666,0.112,1.345,2.808,0.686,0.468,0.338,2.48,117.835,X
1.424,3.701,0.703,0.149,1.276,2.803,0.673,0.468,0.348,2.479,1.424,3.701,0.703,0.149,1.276,2.803,0.673,0.468,0.348,2.479,114.529,X
1.392,3.594,0.666,0.124,1.28,2.716,0.704,0.472,0.343,2.399,1.392,3.594,0.666,0.124,1.28,2.716,0.704,0.472,0.343,2.399,114.529,X
1.417,3.649,0.749,0.134,1.285,2.749,0.684,0.515,0.315,2.475,1.417,3.649,0.749,0.134,1.285,2.749,0.684,0.515,0.315,2.475,112.752,X
1.4,3.486,0.729,0.138,1.282,2.613,0.702,0.529,0.334,2.33,1.4,3.486,0.729,0.138,1.282,2.613,0.702,0.529,0.334,2.33,113.635,X
1.421,3.591,0.702,0.125,1.33,2.607,0.701,0.515,0.336,2.345,1.421,3.591,0.702,0.125,1.33,2.607,0.701,0.515,0.336,2.345,113.635,X
1.459,3.755,0.726,0.137,1.346,2.69,0.675,0.509,0.316,2.446,1.459,3.755,0.726,0.137,1.346,2.69,0.675,0.509,0.316,2.446,114.63,X
1.466,3.764,0.739,0.111,1.418,2.581,0.688,0.538,0.31,2.316,1.466,3.764,0.739,0.111,1.418,2.581,0.688,0.538,0.31,2.316,113.635,X
1.47,4.035,0.746,0.133,1.47,2.682,0.702,0.565,0.316,2.423,1.47,4.035,0.746,0.133,1.47,2.682,0.702,0.565,0.316,2.423,114.355,X
1.476,3.864,0.745,0.135,1.373,2.716,0.668,0.528,0.349,2.431,1.476,3.864,0.745,0.135,1.373,2.716,0.668,0.528,0.349,2.431,112.446,X
1.443,3.889,0.666,0.124,1.352,2.784,0.69,0.482,0.349,2.494,1.443,3.889,0.666,0.124,1.352,2.784,0.69,0.482,0.349,2.494,113.283,X
1.483,3.894,0.691,0.113,1.41,2.683,0.671,0.488,0.334,2.384,1.483,3.894,0.691,0.113,1.41,2.683,0.671,0.488,0.334,2.384,112.285,X
1.482,3.879,0.691,0.115,1.426,2.644,0.678,0.498,0.33,2.352,1.482,3.879,0.691,0.115,1.426,2.644,0.678,0.498,0.33,2.352,112.361,X
1.474,3.933,0.715,0.108,1.38,2.772,0.667,0.489,0.325,2.464,1.474,3.933,0.715,0.108,1.38,2.772,0.667,0.489,0.325,2.464,115.278,X
1.469,3.985,0.66,0.059,1.422,2.761,0.676,0.452,0.334,2.424,1.469,3.985,0.66,0.059,1.422,2.761,0.676,0.452,0.334,2.424,116.155,X
1.491,4.011,0.636,0.099,1.498,2.637,0.689,0.469,0.319,2.347,1.491,4.011,0.636,0.099,1.498,2.637,0.689,0.469,0.319,2.347,114.158,X
1.519,4.018,0.647,0.149,1.551,2.541,0.683,0.489,0.316,2.245,1.519,4.018,0.647,0.149,1.551,2.541,0.683,0.489,0.316,2.245,112.219,X
1.483,3.931,0.657,0.036,1.452,2.684,0.671,0.442,0.312,2.363,1.483,3.931,0.657,0.036,1.452,2.684,0.671,0.442,0.312,2.363,112.161,X
1.477,3.917,0.656,0.083,1.468,2.626,0.689,0.476,0.322,2.342,1.477,3.917,0.656,0.083,1.468,2.626,0.689,0.476,0.322,2.342,112.112,X
1.48,3.837,0.673,0.085,1.404,2.675,0.666,0.452,0.315,2.383,1.48,3.837,0.673,0.085,1.404,2.675,0.666,0.452,0.315,2.383,113.159,X
1.49,3.926,0.647,0.091,1.43,2.681,0.669,0.448,0.332,2.368,1.49,3.926,0.647,0.091,1.43,2.681,0.669,0.448,0.332,2.368,113.217,X
2.136,3.258,0.967,1.078,1.876,1.286,0.32,0.159,0.163,1.204,2.136,3.258,0.967,1.078,1.876,1.286,0.32,0.159,0.163,1.204,239.767,Y
2.144,3.26,0.968,1.085,1.844,1.299,0.304,0.151,0.156,1.226,2.144,3.26,0.968,1.085,1.844,1.299,0.304,0.151,0.156,1.226,242.471,Y
2.156,3.282,0.959,1.079,1.855,1.308,0.301,0.152,0.152,1.23,2.156,3.282,0.959,1.079,1.855,1.308,0.301,0.152,0.152,1.23,244.659,Y
2.13,3.258,0.951,1.058,1.822,1.318,0.309,0.158,0.154,1.239,2.13,3.258,0.951,1.058,1.822,1.318,0.309,0.158,0.154,1.239,241.118,Y
2.164,3.322,0.95,1.083,1.852,1.322,0.303,0.154,0.154,1.254,2.164,3.322,0.95,1.083,1.852,1.322,0.303,0.154,0.154,1.254,232.243,Y
2.162,3.309,0.945,1.069,1.846,1.324,0.309,0.159,0.154,1.251,2.162,3.309,0.945,1.069,1.846,1.324,0.309,0.159,0.154,1.251,234.412,Y
2.115,3.198,0.937,1.043,1.795,1.31,0.3,0.154,0.151,1.225,2.115,3.198,0.937,1.043,1.795,1.31,0.3,0.154,0.151,1.225,233.529,Y
2.101,3.17,0.938,1.074,1.813,1.277,0.319,0.165,0.161,1.197,2.101,3.17,0.938,1.074,1.813,1.277,0.319,0.165,0.161,1.197,235.765,Y
2.108,3.145,0.939,1.062,1.832,1.259,0.325,0.167,0.162,1.171,2.108,3.145,0.939,1.062,1.832,1.259,0.325,0.167,0.162,1.171,238.816,Y
2.08,3.135,0.931,1.053,1.8,1.275,0.324,0.169,0.16,1.187,2.08,3.135,0.931,1.053,1.8,1.275,0.324,0.169,0.16,1.187,236.58,Y
2.093,3.149,0.943,1.033,1.77,1.302,0.304,0.15,0.156,1.214,2.093,3.149,0.943,1.033,1.77,1.302,0.304,0.15,0.156,1.214,239.27,Y
2.057,3.126,0.908,1.018,1.746,1.315,0.314,0.163,0.158,1.218,2.057,3.126,0.908,1.018,1.746,1.315,0.314,0.163,0.158,1.218,233.019,Y
2.104,3.215,0.926,1.047,1.817,1.304,0.316,0.171,0.151,1.219,2.104,3.215,0.926,1.047,1.817,1.304,0.316,0.171,0.151,1.219,234.787,Y
2.1,3.191,0.951,1.023,1.793,1.313,0.315,0.162,0.154,1.223,2.1,3.191,0.951,1.023,1.793,1.313,0.315,0.162,0.154,1.223,233.026,Y
2.122,3.209,0.958,1.045,1.808,1.305,0.311,0.157,0.155,1.222,2.122,3.209,0.958,1.045,1.808,1.305,0.311,0.157,0.155,1.222,237.924,Y
2.081,3.143,0.924,1.002,1.747,1.327,0.312,0.159,0.156,1.228,2.081,3.143,0.924,1.002,1.747,1.327,0.312,0.159,0.156,1.228,234.344,Y
2.132,3.203,0.964,1.042,1.816,1.301,0.305,0.151,0.154,1.213,2.132,3.203,0.964,1.042,1.816,1.301,0.305,0.151,0.154,1.213,235.296,Y
2.121,3.241,0.922,1.017,1.829,1.325,0.313,0.157,0.161,1.226,2.121,3.241,0.922,1.017,1.829,1.325,0.313,0.157,0.161,1.226,233.019,Y
2.16,3.256,0.925,1.033,1.846,1.306,0.316,0.156,0.164,1.223,2.16,3.256,0.925,1.033,1.846,1.306,0.316,0.156,0.164,1.223,237.034,Y
2.167,3.306,0.921,1.051,1.866,1.319,0.316,0.162,0.161,1.236,2.167,3.306,0.921,1.051,1.866,1.319,0.316,0.162,0.161,1.236,230.783,Y
2.085,3.168,0.894,1.033,1.804,1.301,0.33,0.169,0.172,1.203,2.085,3.168,0.894,1.033,1.804,1.301,0.33,0.169,0.172,1.203,233.019,Y
0.654,0.952,0.988,0.864,0.244,0.45,0.586,0.519,0.086,0.22,0.654,0.952,0.988,0.864,0.244,0.45,0.586,0.519,0.086,0.22,82.492,Z
0.649,0.95,0.976,0.862,0.249,0.442,0.594,0.475,0.137,0.209,0.649,0.95,0.976,0.862,0.249,0.442,0.594,0.475,0.137,0.209,83.355,Z
0.646,0.952,0.981,0.86,0.248,0.474,0.609,0.508,0.125,0.208,0.646,0.952,0.981,0.86,0.248,0.474,0.609,0.508,0.125,0.208,82.492,Z
0.656,0.956,0.981,0.855,0.234,0.504,0.655,0.551,0.133,0.199,0.656,0.956,0.981,0.855,0.234,0.504,0.655,0.551,0.133,0.199,82.298,Z
0.648,0.957,0.982,0.864,0.246,0.48,0.6,0.505,0.11,0.192,0.648,0.957,0.982,0.864,0.246,0.48,0.6,0.505,0.11,0.192,85.422,Z
0.641,0.952,0.981,0.86,0.249,0.457,0.605,0.505,0.124,0.204,0.641,0.952,0.981,0.86,0.249,0.457,0.605,0.505,0.124,0.204,87.71,Z
0.639,0.951,0.977,0.854,0.245,0.492,0.642,0.53,0.12,0.208,0.639,0.951,0.977,0.854,0.245,0.492,0.642,0.53,0.12,0.208,89.944,Z
0.645,0.948,0.977,0.855,0.235,0.482,0.654,0.539,0.125,0.234,0.645,0.948,0.977,0.855,0.235,0.482,0.654,0.539,0.125,0.234,89.9,Z
0.639,0.954,0.977,0.865,0.256,0.445,0.563,0.457,0.115,0.204,0.639,0.954,0.977,0.865,0.256,0.445,0.563,0.457,0.115,0.204,91.302,Z
0.638,0.953,0.972,0.862,0.258,0.457,0.579,0.447,0.139,0.199,0.638,0.953,0.972,0.862,0.258,0.457,0.579,0.447,0.139,0.199,91.788,Z
0.648,0.958,0.975,0.86,0.244,0.511,0.624,0.491,0.152,0.193,0.648,0.958,0.975,0.86,0.244,0.511,0.624,0.491,0.152,0.193,92.59,Z
0.619,0.947,0.98,0.86,0.255,0.445,0.598,0.494,0.119,0.213,0.619,0.947,0.98,0.86,0.255,0.445,0.598,0.494,0.119,0.213,101.533,Z
0.648,0.955,0.981,0.861,0.246,0.505,0.613,0.516,0.108,0.212,0.648,0.955,0.981,0.861,0.246,0.505,0.613,0.516,0.108,0.212,92.661,Z
0.645,0.948,0.982,0.862,0.248,0.444,0.595,0.509,0.092,0.221,0.645,0.948,0.982,0.862,0.248,0.444,0.595,0.509,0.092,0.221,94.021,Z
0.643,0.953,0.98,0.856,0.244,0.504,0.642,0.535,0.125,0.206,0.643,0.953,0.98,0.856,0.244,0.504,0.642,0.535,0.125,0.206,94.895,Z
0.621,0.948,0.98,0.862,0.271,0.428,0.556,0.456,0.114,0.204,0.621,0.948,0.98,0.862,0.271,0.428,0.556,0.456,0.114,0.204,98.615,Z
0.633,0.948,0.964,0.84,0.242,0.55,0.708,0.533,0.189,0.228,0.633,0.948,0.964,0.84,0.242,0.55,0.708,0.533,0.189,0.228,96.649,Z
0.643,0.947,0.96,0.844,0.236,0.516,0.69,0.503,0.195,0.238,0.643,0.947,0.96,0.844,0.236,0.516,0.69,0.503,0.195,0.238,93.536,Z
0.634,0.959,0.973,0.856,0.265,0.515,0.596,0.465,0.144,0.186,0.634,0.959,0.973,0.856,0.265,0.515,0.596,0.465,0.144,0.186,94.154,Z
0.627,0.959,0.983,0.862,0.277,0.48,0.554,0.466,0.107,0.177,0.627,0.959,0.983,0.862,0.277,0.48,0.554,0.466,0.107,0.177,96.897,Z
0.625,0.954,0.972,0.854,0.267,0.487,0.595,0.46,0.156,0.194,0.625,0.954,0.972,0.854,0.267,0.487,0.595,0.46,0.156,0.194,96.897,Z
1.85,1.152,0.839,0.798,1.504,0.478,0.324,0.152,0.174,0.154,1.85,1.152,0.839,0.798,1.504,0.478,0.324,0.152,0.174,0.154,29.017,A
1.843,1.144,0.817,0.773,1.5,0.478,0.327,0.152,0.179,0.152,1.843,1.144,0.817,0.773,1.5,0.478,0.327,0.152,0.179,0.152,28,A
1.861,1.145,0.829,0.806,1.516,0.476,0.323,0.159,0.17,0.153,1.861,1.145,0.829,0.806,1.516,0.476,0.323,0.159,0.17,0.153,30.017,A
1.858,1.138,0.815,0.784,1.52,0.471,0.327,0.149,0.183,0.144,1.858,1.138,0.815,0.784,1.52,0.471,0.327,0.149,0.183,0.144,32.062,A
1.86,1.141,0.834,0.797,1.502,0.469,0.323,0.152,0.174,0.146,1.86,1.141,0.834,0.797,1.502,0.469,0.323,0.152,0.174,0.146,30.017,A
1.875,1.149,0.825,0.791,1.524,0.467,0.321,0.15,0.175,0.146,1.875,1.149,0.825,0.791,1.524,0.467,0.321,0.15,0.175,0.146,30,A
1.88,1.164,0.836,0.796,1.54,0.472,0.317,0.145,0.174,0.155,1.88,1.164,0.836,0.796,1.54,0.472,0.317,0.145,0.174,0.155,29.017,A
1.837,1.145,0.82,0.802,1.496,0.469,0.32,0.146,0.181,0.149,1.837,1.145,0.82,0.802,1.496,0.469,0.32,0.146,0.181,0.149,30,A
1.846,1.148,0.816,0.784,1.498,0.472,0.323,0.147,0.181,0.149,1.846,1.148,0.816,0.784,1.498,0.472,0.323,0.147,0.181,0.149,32,A
1.847,1.147,0.828,0.799,1.502,0.471,0.322,0.147,0.179,0.149,1.847,1.147,0.828,0.799,1.502,0.471,0.322,0.147,0.179,0.149,33.015,A
1.843,1.145,0.817,0.799,1.515,0.473,0.319,0.146,0.18,0.154,1.843,1.145,0.817,0.799,1.515,0.473,0.319,0.146,0.18,0.154,31.145,A
1.834,1.138,0.815,0.79,1.527,0.477,0.332,0.151,0.185,0.146,1.834,1.138,0.815,0.79,1.527,0.477,0.332,0.151,0.185,0.146,30.067,A
1.841,1.145,0.828,0.8,1.527,0.482,0.33,0.158,0.176,0.153,1.841,1.145,0.828,0.8,1.527,0.482,0.33,0.158,0.176,0.153,31.257,A
1.856,1.138,0.827,0.804,1.537,0.468,0.323,0.144,0.182,0.146,1.856,1.138,0.827,0.804,1.537,0.468,0.323,0.144,0.182,0.146,30.15,A
